674,-77.7,230,2.1
675,-77.7,230,18.9
676,-77.7,230,27.3
677,-77.7,230,35.7
678,-77.7,230,39.9
679,-77.7,230,56.7
680,-73.5,230,-52.5
681,-73.5,230,-48.3
682,-73.5,230,-44.1
683,-73.5,230,-39.9
684,-73.5,230,-31.5
685,-73.5,230,-18.9
686,-73.5,230,-14.7
687,-73.5,230,-10.5
688,-73.5,230,10.5
689,-73.5,230,14.7
690,-73.5,230,18.9
691,-73.5,230,23.1
692,-73.5,230,31.5
693,-73.5,230,44.1
694,-73.5,230,65.1
695,-69.3,230,-65.1
696,-69.3,230,-56.7
697,-69.3,230,-39.9
698,-69.3,230,-35.7
699,-69.3,230,-31.5
700,-69.3,230,23.1
701,-69.3,230,31.5
702,-69.3,230,35.7
703,-69.3,230,56.7
704,-69.3,230,65.1
705,-65.1,230,-48.3
706,-65.1,230,-44.1
707,-65.1,230,-27.3
708,-65.1,230,-14.7
709,-65.1,230,-6.3
710,-65.1,230,-2.1
711,-65.1,230,6.3
712,-65.1,230,44.1
713,-65.1,230,56.7
714,-65.1,230,65.1
715,-60.9,230,-65.1
716,-60.9,230,-56.7
717,-60.9,230,-52.5
718,-60.9,230,-39.9
719,-60.9,230,-35.7
720,-60.9,230,-31.5
721,-60.9,230,-2.1
722,-60.9,230,2.1
723,-60.9,230,23.1
724,-60.9,230,48.3
725,-60.9,230,52.5
726,-60.9,230,56.7
727,-60.9,230,65.1
728,-56.7,230,-60.9
729,-56.7,230,-52.5
730,-56.7,230,-48.3
731,-56.7,230,-44.1
732,-56.7,230,-39.9
733,-56.7,230,-31.5
734,-56.7,230,-23.1
735,-56.7,230,-18.9
736,-56.7,230,-6.3
737,-56.7,230,-2.1
738,-56.7,230,14.7
739,-56.7,230,23.1
740,-56.7,230,27.3
741,-56.7,230,31.5
742,-56.7,230,39.9
743,-56.7,230,44.1
744,-56.7,230,48.3
745,-56.7,230,60.9
746,-52.5,230,-65.1
747,-52.5,230,-18.9
748,-52.5,230,-2.1
749,-52.5,230,44.1
750,-52.5,230,48.3
751,-48.3,230,-65.1
752,-48.3,230,-60.9
753,-48.3,230,-56.7
754,-48.3,230,-35.7
755,-48.3,230,-27.3
756,-48.3,230,10.5
757,-48.3,230,14.7
758,-48.3,230,23.1
759,-48.3,230,44.1
760,-48.3,230,60.9
761,-44.1,230,-52.5
762,-44.1,230,-44.1
763,-44.1,230,-35.7
764,-44.1,230,-27.3
765,-44.1,230,-23.1
766,-44.1,230,-10.5
767,-44.1,230,2.1
768,-44.1,230,6.3
769,-44.1,230,10.5
770,-44.1,230,14.7
771,-44.1,230,23.1
772,-44.1,230,31.5
773,-44.1,230,39.9
774,-44.1,230,48.3
775,-44.1,230,56.7
776,-39.9,230,-60.9
777,-39.9,230,-52.5
778,-39.9,230,-44.1
779,-39.9,230,-27.3
780,-39.9,230,-10.5
781,-39.9,230,-2.1
782,-39.9,230,10.5
783,-39.9,230,23.1
784,-39.9,230,44.1
785,-39.9,230,48.3
786,-39.9,230,56.7
787,-35.7,230,-39.9
788,-35.7,230,-35.7
789,-35.7,230,-27.3
790,-35.7,230,-14.7
791,-35.7,230,-10.5
792,-35.7,230,14.7
793,-35.7,230,18.9
794,-35.7,230,23.1
795,-35.7,230,31.5
796,-35.7,230,35.7
797,-35.7,230,44.1
798,-35.7,230,52.5
799,-35.7,230,56.7
800,-35.7,230,60.9
801,-31.5,230,-65.1
802,-31.5,230,-56.7
803,-31.5,230,-52.5
804,-31.5,230,-48.3
805,-31.5,230,-35.7
806,-31.5,230,-31.5
807,-31.5,230,-23.1
808,-31.5,230,-6.3
809,-31.5,230,-2.1
810,-31.5,230,2.1
811,-31.5,230,6.3
812,-31.5,230,14.7
813,-31.5,230,18.9
814,-31.5,230,44.1
815,-31.5,230,56.7
816,-31.5,230,60.9
817,-27.3,230,-56.7
818,-27.3,230,-39.9
819,-27.3,230,-35.7
820,-27.3,230,-31.5
821,-27.3,230,-23.1
822,-27.3,230,-18.9
823,-27.3,230,-14.7
824,-27.3,230,-6.3
825,-27.3,230,-2.1
826,-27.3,230,6.3
827,-27.3,230,14.7
828,-27.3,230,35.7
829,-27.3,230,39.9
830,-27.3,230,44.1
831,-27.3,230,52.5
832,-27.3,230,56.7
833,-27.3,230,60.9
834,-27.3,230,65.1
835,-23.1,230,-65.1
836,-23.1,230,-60.9
837,-23.1,230,-52.5
838,-23.1,230,-18.9
839,-23.1,230,-14.7
840,-23.1,230,2.1
841,-23.1,230,14.7
842,-23.1,230,18.9
843,-23.1,230,23.1
844,-23.1,230,44.1
845,-23.1,230,65.1
846,-18.9,230,-44.1
847,-18.9,230,-39.9
848,-18.9,230,-31.5
849,-18.9,230,-27.3
850,-18.9,230,-6.3
851,-18.9,230,14.7
852,-18.9,230,18.9
853,-18.9,230,27.3
854,-18.9,230,35.7
855,-18.9,230,48.3
856,-18.9,230,52.5
857,-18.9,230,60.9
858,-14.7,230,-52.5
859,-14.7,230,-48.3
860,-14.7,230,-27.3
